Dumping SQLite database to CSV format
timestamp,Price [c/kWh],Temp [°C],Wind [m/s],Wind Power [MWh],Wind Power Capacity [MWh],hour,day_of_week,month,PricePredict [c/kWh]
2023-09-15 00:00:00,12.501,4.2,0.5,107.25,5926.0,0,5,9,
2023-09-15 01:00:00,12.5,4.0,0.5,86.75,5926.0,1,5,9,
2023-09-15 02:00:00,12.501,3.5,0.4,78.6,5926.0,2,5,9,
2023-09-15 03:00:00,20.006,3.8,0.3,75.075,5926.0,3,5,9,
2023-09-15 04:00:00,24.98,7.0,0.4,88.75,5926.0,4,5,9,
2023-09-15 05:00:00,25.009,9.5,0.9,111.275,5926.0,5,5,9,
2023-09-15 06:00:00,21.551,11.0,1.5,111.275,5926.0,6,5,9,
2023-09-15 07:00:00,24.979,12.1,1.9,77.725,5926.0,7,5,9,
2023-09-15 08:00:00,24.999,12.9,2.5,75.9,5926.0,8,5,9,
2023-09-15 09:00:00,14.379,13.4,2.7,107.7,5926.0,9,5,9,
2023-09-15 10:00:00,7.94,14.1,2.7,200.8,5926.0,10,5,9,
2023-09-15 11:00:00,6.529,14.7,3.2,371.85,5926.0,11,5,9,
2023-09-15 12:00:00,7.135,14.5,2.7,543.825,5926.0,12,5,9,
2023-09-15 13:00:00,8.561,14.3,2.3,683.8,5926.0,13,5,9,
2023-09-15 14:00:00,3.173,13.8,2.1,886.725,5926.0,14,5,9,
2023-09-15 15:00:00,1.679,12.6,2.3,1196.575,5926.0,15,5,9,
2023-09-15 16:00:00,1.555,12.4,2.7,1631.45,5926.0,16,5,9,
2023-09-15 17:00:00,1.333,12.4,2.8,2097.6,5926.0,17,5,9,
2023-09-15 18:00:00,1.217,12.3,3.1,2513.85,5926.0,18,5,9,
2023-09-15 19:00:00,1.116,12.4,3.4,2882.0,5926.0,19,5,9,
2023-09-15 20:00:00,0.893,12.5,3.9,3001.4,5926.0,20,5,9,
2023-09-15 21:00:00,0.602,12.7,4.3,2909.55,5926.0,21,5,9,
2023-09-15 22:00:00,0.915,12.7,3.8,2654.875,5926.0,22,5,9,
2023-09-15 23:00:00,0.876,13.1,4.2,2429.7,5926.0,23,5,9,
2023-09-16 00:00:00,0.851,13.3,4.9,2252.225,5926.0,0,6,9,
2023-09-16 01:00:00,0.798,13.2,4.7,2031.9,5926.0,1,6,9,
2023-09-16 02:00:00,0.799,13.3,3.7,1987.725,5926.0,2,6,9,
2023-09-16 03:00:00,0.767,14.0,4.3,1995.2,5926.0,3,6,9,
2023-09-16 04:00:00,0.915,14.5,5.8,1850.025,5926.0,4,6,9,
2023-09-16 05:00:00,1.016,14.8,6.7,1819.2,5926.0,5,6,9,
2023-09-16 06:00:00,1.112,15.1,6.9,1584.225,5926.0,6,6,9,
2023-09-16 07:00:00,1.262,15.5,6.6,1430.675,5926.0,7,6,9,
2023-09-16 08:00:00,1.303,16.3,6.7,1507.475,5926.0,8,6,9,
2023-09-16 09:00:00,1.257,16.9,7.9,1611.975,5926.0,9,6,9,
2023-09-16 10:00:00,1.208,17.5,7.2,1676.225,5926.0,10,6,9,
2023-09-16 11:00:00,1.159,17.7,8.6,1755.5,5926.0,11,6,9,
2023-09-16 12:00:00,1.178,17.5,8.3,1766.55,5926.0,12,6,9,
2023-09-16 13:00:00,1.218,16.9,6.8,1911.175,5926.0,13,6,9,
2023-09-16 14:00:00,1.265,16.2,5.9,2047.225,5926.0,14,6,9,
2023-09-16 15:00:00,1.364,15.5,4.5,1985.525,5926.0,15,6,9,
2023-09-16 16:00:00,1.427,15.0,4.5,1880.25,5926.0,16,6,9,
2023-09-16 17:00:00,1.351,14.6,4.6,1793.475,5926.0,17,6,9,
2023-09-16 18:00:00,1.304,14.0,4.2,1719.85,5926.0,18,6,9,
2023-09-16 19:00:00,1.183,13.8,4.5,1715.3,5926.0,19,6,9,
2023-09-16 20:00:00,1.036,13.5,4.0,1662.3,5926.0,20,6,9,
2023-09-16 21:00:00,0.917,13.2,3.8,1551.25,5926.0,21,6,9,
2023-09-16 22:00:00,1.13,13.0,3.8,1457.725,5926.0,22,6,9,
2023-09-16 23:00:00,1.052,13.1,4.6,1359.0,5926.0,23,6,9,
2023-09-17 00:00:00,0.993,13.1,4.4,1296.525,5926.0,0,0,9,
2023-09-17 01:00:00,0.905,13.0,4.8,1199.5,5926.0,1,0,9,
2023-09-17 02:00:00,0.613,13.1,4.1,1072.375,5926.0,2,0,9,
2023-09-17 03:00:00,0.487,13.2,4.8,1033.975,5926.0,3,0,9,
2023-09-17 04:00:00,0.247,12.7,3.8,1056.275,5926.0,4,0,9,
2023-09-17 05:00:00,0.448,10.4,4.5,1184.725,5926.0,5,0,9,
2023-09-17 06:00:00,0.898,9.9,3.1,1486.325,5926.0,6,0,9,
2023-09-17 07:00:00,0.942,10.5,4.2,1687.475,5926.0,7,0,9,
2023-09-17 08:00:00,0.938,11.3,4.5,1641.975,5926.0,8,0,9,
2023-09-17 09:00:00,0.987,12.3,5.4,2065.2,5926.0,9,0,9,
2023-09-17 10:00:00,0.999,12.8,5.2,2450.85,5926.0,10,0,9,
2023-09-17 11:00:00,0.408,13.2,5.4,2820.1,5926.0,11,0,9,
2023-09-17 12:00:00,0.43,13.1,4.9,3120.9,5926.0,12,0,9,
2023-09-17 13:00:00,1.114,13.5,4.3,3330.3,5926.0,13,0,9,
2023-09-17 14:00:00,1.246,12.6,4.5,3536.95,5926.0,14,0,9,
2023-09-17 15:00:00,1.371,11.2,2.6,3467.75,5926.0,15,0,9,
2023-09-17 16:00:00,1.481,10.8,2.1,3329.925,5926.0,16,0,9,
2023-09-17 17:00:00,1.593,9.8,1.9,3344.775,5926.0,17,0,9,
2023-09-17 18:00:00,1.509,7.8,1.7,3254.3,5926.0,18,0,9,
2023-09-17 19:00:00,1.321,7.7,2.2,2927.075,5926.0,19,0,9,
2023-09-17 20:00:00,1.223,6.2,1.3,2518.3,5926.0,20,0,9,
2023-09-17 21:00:00,1.188,4.3,0.7,2062.5,5926.0,21,0,9,
2023-09-17 22:00:00,0.951,3.3,0.8,1720.3,5926.0,22,0,9,
2023-09-17 23:00:00,0.885,2.7,0.8,1438.35,5926.0,23,0,9,
2023-09-18 00:00:00,0.864,2.3,0.6,1107.05,5926.0,0,1,9,
2023-09-18 01:00:00,0.841,1.8,0.7,781.6,5926.0,1,1,9,
2023-09-18 02:00:00,0.863,1.4,0.5,594.675,5926.0,2,1,9,
2023-09-18 03:00:00,0.932,1.5,0.4,490.675,5926.0,3,1,9,
2023-09-18 04:00:00,14.517,4.2,0.3,369.425,5926.0,4,1,9,
2023-09-18 05:00:00,30.008,7.8,0.6,444.25,5926.0,5,1,9,
2023-09-18 06:00:00,18.002,10.4,0.7,725.725,5926.0,6,1,9,
2023-09-18 07:00:00,3.3,11.8,0.9,666.825,5926.0,7,1,9,
2023-09-18 08:00:00,2.914,12.9,1.0,562.05,5926.0,8,1,9,
2023-09-18 09:00:00,1.329,13.2,1.3,539.275,5926.0,9,1,9,
2023-09-18 10:00:00,0.989,13.8,2.1,652.475,5926.0,10,1,9,
2023-09-18 11:00:00,0.955,14.0,2.6,822.75,5926.0,11,1,9,
2023-09-18 12:00:00,0.89,13.9,3.5,956.775,5926.0,12,1,9,
2023-09-18 13:00:00,0.909,13.4,3.1,1027.0,5926.0,13,1,9,
2023-09-18 14:00:00,0.967,12.6,2.6,1140.0,5926.0,14,1,9,
2023-09-18 15:00:00,0.948,10.9,2.1,1425.075,5926.0,15,1,9,
2023-09-18 16:00:00,0.859,9.4,2.1,1942.05,5926.0,16,1,9,
2023-09-18 17:00:00,0.774,9.0,2.5,2570.4,5926.0,17,1,9,
2023-09-18 18:00:00,0.496,8.2,2.0,3099.7250000000004,5926.0,18,1,9,
2023-09-18 19:00:00,0.29,7.6,2.2,3455.0,5926.0,19,1,9,
2023-09-18 20:00:00,0.042,7.2,2.4,3731.775,5926.0,20,1,9,
2023-09-18 21:00:00,-0.007,7.4,3.0,3297.175,5926.0,21,1,9,
2023-09-18 22:00:00,-0.002,6.6,2.4,3227.8,5926.0,22,1,9,
2023-09-18 23:00:00,-0.02,6.8,3.1,3082.425,5926.0,23,1,9,
2023-09-19 00:00:00,-0.112,6.9,2.8,2842.55,5926.0,0,2,9,
2023-09-19 01:00:00,-0.115,7.2,2.8,2697.0750000000003,5926.0,1,2,9,
2023-09-19 02:00:00,-0.112,8.2,3.7,2625.025,5926.0,2,2,9,
2023-09-19 03:00:00,-0.003,9.5,4.3,2661.175,5926.0,3,2,9,
2023-09-19 04:00:00,0.181,10.2,4.6,2931.25,5926.0,4,2,9,
2023-09-19 05:00:00,0.261,11.1,5.1,3156.2,5926.0,5,2,9,
2023-09-19 06:00:00,0.298,11.6,5.4,2901.625,5926.0,6,2,9,
2023-09-19 07:00:00,0.292,12.3,5.6,2636.3500000000004,5926.0,7,2,9,
2023-09-19 08:00:00,0.267,13.5,6.0,2737.325,5926.0,8,2,9,
2023-09-19 09:00:00,0.15,14.1,6.0,2964.15,5926.0,9,2,9,
2023-09-19 10:00:00,-0.094,15.0,4.8,2549.525,5926.0,10,2,9,
2023-09-19 11:00:00,-0.136,15.6,5.0,2380.875,5926.0,11,2,9,
2023-09-19 12:00:00,-0.186,15.6,4.9,2297.0,5926.0,12,2,9,
2023-09-19 13:00:00,-0.19,15.7,5.0,2377.175,5926.0,13,2,9,
2023-09-19 14:00:00,-0.008,15.8,4.3,2628.775,5926.0,14,2,9,
2023-09-19 15:00:00,0.025,16.0,4.9,3207.525,5926.0,15,2,9,
2023-09-19 16:00:00,0.025,16.0,5.4,3774.975,5926.0,16,2,9,
2023-09-19 17:00:00,0.009,15.3,6.4,4006.85,5926.0,17,2,9,
2023-09-19 18:00:00,0.0,14.4,7.2,3870.65,5926.0,18,2,9,
2023-09-19 19:00:00,-0.007,13.5,6.4,3564.775,5926.0,19,2,9,
2023-09-19 20:00:00,-0.049,12.4,6.8,3360.875,5926.0,20,2,9,
2023-09-19 21:00:00,-0.196,11.5,5.9,3030.9,5926.0,21,2,9,
2023-09-19 22:00:00,-0.343,11.5,5.1,2856.3,5926.0,22,2,9,
2023-09-19 23:00:00,-0.37,11.0,4.0,2811.775,5926.0,23,2,9,
2023-09-20 00:00:00,-0.37,10.2,3.0,2801.625,5926.0,0,3,9,
2023-09-20 01:00:00,-0.34,11.1,5.7,2789.4,5926.0,1,3,9,
2023-09-20 02:00:00,-0.267,11.2,6.8,2728.45,5926.0,2,3,9,
2023-09-20 03:00:00,-0.126,10.3,5.7,2747.35,5926.0,3,3,9,
2023-09-20 04:00:00,0.001,10.7,6.3,3175.875,5926.0,4,3,9,
2023-09-20 05:00:00,0.206,11.6,7.1,3798.3,5926.0,5,3,9,
2023-09-20 06:00:00,0.29,12.0,6.9,3942.2,5926.0,6,3,9,
2023-09-20 07:00:00,0.298,13.0,8.0,3864.35,5926.0,7,3,9,
2023-09-20 08:00:00,0.224,13.6,8.2,3772.075,5926.0,8,3,9,
2023-09-20 09:00:00,0.054,14.4,7.8,3664.925,5926.0,9,3,9,
2023-09-20 10:00:00,0.0,14.7,7.6,3156.875,5926.0,10,3,9,
2023-09-20 11:00:00,-0.001,15.0,7.5,3046.775,5926.0,11,3,9,
2023-09-20 12:00:00,0.0,14.8,7.0,3076.775,5926.0,12,3,9,
2023-09-20 13:00:00,0.037,14.2,5.0,3251.35,5926.0,13,3,9,
2023-09-20 14:00:00,0.289,13.5,4.1,3200.8250000000003,5926.0,14,3,9,
2023-09-20 15:00:00,0.892,12.6,3.7,2906.4,5926.0,15,3,9,
2023-09-20 16:00:00,0.997,11.9,2.9,2438.35,5926.0,16,3,9,
2023-09-20 17:00:00,1.055,11.7,2.9,2006.675,5926.0,17,3,9,
2023-09-20 18:00:00,0.918,12.3,3.9,1807.725,5926.0,18,3,9,
2023-09-20 19:00:00,0.584,12.9,4.0,1607.8,5926.0,19,3,9,
2023-09-20 20:00:00,0.268,13.0,3.0,1568.4,5926.0,20,3,9,
2023-09-20 21:00:00,0.13,13.8,3.7,1443.85,5926.0,21,3,9,
2023-09-20 22:00:00,0.059,14.8,3.8,1409.05,5926.0,22,3,9,
2023-09-20 23:00:00,0.011,14.7,4.0,1516.475,5926.0,23,3,9,
2023-09-21 00:00:00,0.0,15.0,4.5,1528.925,5926.0,0,4,9,
2023-09-21 01:00:00,-0.001,15.1,4.0,1473.7,5926.0,1,4,9,
2023-09-21 02:00:00,0.001,15.2,4.5,1777.475,5926.0,2,4,9,
2023-09-21 03:00:00,0.059,15.4,4.9,2136.425,5926.0,3,4,9,
2023-09-21 04:00:00,0.186,15.6,4.4,2495.775,5926.0,4,4,9,
2023-09-21 05:00:00,0.399,15.9,5.2,2606.575,5926.0,5,4,9,
2023-09-21 06:00:00,0.495,16.1,4.7,2627.9,5926.0,6,4,9,
2023-09-21 07:00:00,0.317,17.2,5.2,2582.6,5926.0,7,4,9,
2023-09-21 08:00:00,0.225,18.1,6.2,2496.45,5926.0,8,4,9,
2023-09-21 09:00:00,0.183,18.7,6.1,2520.05,5926.0,9,4,9,
2023-09-21 10:00:00,0.175,19.1,5.1,2531.275,5926.0,10,4,9,
2023-09-21 11:00:00,0.141,19.5,4.9,2475.575,5926.0,11,4,9,
2023-09-21 12:00:00,0.132,19.5,5.1,2392.875,5926.0,12,4,9,
2023-09-21 13:00:00,0.158,19.3,5.0,2354.325,5926.0,13,4,9,
2023-09-21 14:00:00,0.185,18.9,4.7,2544.6,5926.0,14,4,9,
2023-09-21 15:00:00,0.208,18.0,4.3,2950.675,5926.0,15,4,9,
2023-09-21 16:00:00,0.208,17.3,4.2,3405.75,5926.0,16,4,9,
2023-09-21 17:00:00,0.19,16.7,3.6,3733.9,5926.0,17,4,9,
2023-09-21 18:00:00,0.143,16.5,3.8,3924.625,5926.0,18,4,9,
2023-09-21 19:00:00,0.052,16.6,4.5,3996.35,5926.0,19,4,9,
2023-09-21 20:00:00,-0.001,16.4,3.9,3444.7,5926.0,20,4,9,
2023-09-21 21:00:00,-0.061,16.2,4.1,3176.8,5926.0,21,4,9,
2023-09-21 22:00:00,-0.157,16.1,4.2,2838.0,5926.0,22,4,9,
2023-09-21 23:00:00,-0.165,15.8,3.7,2773.225,5926.0,23,4,9,
2023-09-22 00:00:00,-0.147,15.1,3.5,2744.25,5926.0,0,5,9,
2023-09-22 01:00:00,-0.117,14.9,4.4,2877.05,5926.0,1,5,9,
2023-09-22 02:00:00,-0.074,14.6,4.5,2934.5,5926.0,2,5,9,
2023-09-22 03:00:00,-0.001,14.4,4.4,3106.775,5926.0,3,5,9,
2023-09-22 04:00:00,0.095,15.0,4.1,3395.3,5926.0,4,5,9,
2023-09-22 05:00:00,0.204,15.9,4.3,3776.95,5926.0,5,5,9,
2023-09-22 06:00:00,0.304,17.2,4.6,3651.975,5926.0,6,5,9,
2023-09-22 07:00:00,0.393,18.9,5.1,3133.25,5926.0,7,5,9,
2023-09-22 08:00:00,0.351,20.3,5.5,2938.275,5926.0,8,5,9,
2023-09-22 09:00:00,0.227,21.4,5.6,3032.625,5926.0,9,5,9,
2023-09-22 10:00:00,0.219,22.0,6.2,3226.025,5926.0,10,5,9,
2023-09-22 11:00:00,0.18,21.5,5.4,3335.775,5926.0,11,5,9,
2023-09-22 12:00:00,0.172,21.2,5.4,3424.95,5961.0,12,5,9,
2023-09-22 13:00:00,0.147,20.2,4.6,3466.175,5994.0,13,5,9,
2023-09-22 14:00:00,0.129,19.4,4.2,3549.6,5994.0,14,5,9,
2023-09-22 15:00:00,0.104,18.7,4.2,3646.4,5994.0,15,5,9,
2023-09-22 16:00:00,0.105,17.6,3.7,3862.275,5994.0,16,5,9,
2023-09-22 17:00:00,0.1,18.1,3.9,4062.3,5994.0,17,5,9,
2023-09-22 18:00:00,0.058,18.2,4.3,4229.2,5994.0,18,5,9,
2023-09-22 19:00:00,0.006,18.3,4.5,4334.075,5994.0,19,5,9,
2023-09-22 20:00:00,0.0,18.3,4.7,4114.35,5994.0,20,5,9,
2023-09-22 21:00:00,-0.022,18.1,4.1,3418.95,5994.0,21,5,9,
2023-09-22 22:00:00,-0.001,17.9,3.6,3314.25,5994.0,22,5,9,
2023-09-22 23:00:00,-0.001,17.9,3.5,3378.775,5994.0,23,5,9,
2023-09-23 00:00:00,-0.001,17.7,3.4,3350.275,5994.0,0,6,9,
2023-09-23 01:00:00,0.0,17.4,3.9,3367.7,5994.0,1,6,9,
2023-09-23 02:00:00,0.001,16.7,4.5,3795.375,5994.0,2,6,9,
2023-09-23 03:00:00,0.028,16.6,4.0,3880.1,5994.0,3,6,9,
2023-09-23 04:00:00,0.023,16.1,5.4,3872.925,5994.0,4,6,9,
2023-09-23 05:00:00,0.1,15.6,4.0,3864.775,5994.0,5,6,9,
2023-09-23 06:00:00,0.226,15.7,4.3,3767.775,5994.0,6,6,9,
2023-09-23 07:00:00,0.308,15.7,4.1,3559.9750000000004,5994.0,7,6,9,
2023-09-23 08:00:00,0.375,15.9,4.0,3481.775,5994.0,8,6,9,
2023-09-23 09:00:00,0.38,16.1,4.6,3390.25,5994.0,9,6,9,
2023-09-23 10:00:00,0.345,15.2,4.6,3313.875,5994.0,10,6,9,
2023-09-23 11:00:00,0.333,15.0,3.3,3093.825,5994.0,11,6,9,
2023-09-23 12:00:00,0.365,14.6,2.9,2893.175,5994.0,12,6,9,
2023-09-23 13:00:00,0.459,14.2,2.9,2859.65,5994.0,13,6,9,
2023-09-23 14:00:00,0.499,13.8,2.6,2932.525,5994.0,14,6,9,
2023-09-23 15:00:00,0.596,13.2,2.4,2870.0,5994.0,15,6,9,
2023-09-23 16:00:00,0.69,12.5,2.2,2773.925,5994.0,16,6,9,
2023-09-23 17:00:00,0.613,12.1,1.9,2851.3,5994.0,17,6,9,
2023-09-23 18:00:00,0.497,11.9,1.8,2923.575,5994.0,18,6,9,
2023-09-23 19:00:00,0.492,11.8,1.9,2952.775,5994.0,19,6,9,
2023-09-23 20:00:00,0.379,12.8,3.5,2779.525,5994.0,20,6,9,
2023-09-23 21:00:00,0.269,13.2,3.9,2491.5,5994.0,21,6,9,
2023-09-23 22:00:00,0.203,13.2,3.0,2255.45,5994.0,22,6,9,
2023-09-23 23:00:00,0.17,13.2,3.1,1966.8,5994.0,23,6,9,
2023-09-24 00:00:00,0.136,12.9,2.9,1727.475,5994.0,0,0,9,
2023-09-24 01:00:00,0.104,12.5,2.9,1589.275,5994.0,1,0,9,
2023-09-24 02:00:00,0.094,12.8,3.3,1496.25,5994.0,2,0,9,
2023-09-24 03:00:00,0.118,13.1,3.2,1429.375,5994.0,3,0,9,
2023-09-24 04:00:00,0.111,13.2,3.1,1372.85,5994.0,4,0,9,
2023-09-24 05:00:00,0.182,13.5,4.5,1275.9,5994.0,5,0,9,
2023-09-24 06:00:00,0.264,13.9,6.2,1165.55,5994.0,6,0,9,
2023-09-24 07:00:00,0.275,13.9,6.4,1097.15,5994.0,7,0,9,
2023-09-24 08:00:00,0.106,14.4,5.9,1137.525,5994.0,8,0,9,
2023-09-24 09:00:00,0.085,14.6,5.9,1145.225,5994.0,9,0,9,
2023-09-24 10:00:00,-0.003,14.8,5.9,927.6,5994.0,10,0,9,
2023-09-24 11:00:00,-0.262,15.0,5.4,717.9,5994.0,11,0,9,
2023-09-24 12:00:00,-0.198,14.8,6.3,589.825,5994.0,12,0,9,
2023-09-24 13:00:00,-0.003,14.2,5.1,674.1,5994.0,13,0,9,
2023-09-24 14:00:00,0.449,13.6,5.4,707.5,5994.0,14,0,9,
2023-09-24 15:00:00,0.76,13.0,5.4,717.5749999999999,5994.0,15,0,9,
2023-09-24 16:00:00,0.825,12.7,5.1,787.725,5994.0,16,0,9,
2023-09-24 17:00:00,0.788,12.5,4.2,915.625,5994.0,17,0,9,
2023-09-24 18:00:00,0.554,11.2,3.3,1125.025,5994.0,18,0,9,
2023-09-24 19:00:00,0.462,9.4,2.0,1386.05,5994.0,19,0,9,
2023-09-24 20:00:00,0.277,8.4,2.6,1522.025,5994.0,20,0,9,
2023-09-24 21:00:00,0.147,7.9,2.8,1651.775,5994.0,21,0,9,
2023-09-24 22:00:00,0.024,7.8,1.0,1794.925,5994.0,22,0,9,
2023-09-24 23:00:00,-0.001,7.4,1.4,1491.3249999999998,5994.0,23,0,9,
2023-09-25 00:00:00,-0.083,7.1,1.9,1317.025,5994.0,0,1,9,
2023-09-25 01:00:00,-0.148,7.2,1.8,1476.425,5994.0,1,1,9,
2023-09-25 02:00:00,-0.167,7.7,2.0,1825.4,5994.0,2,1,9,
2023-09-25 03:00:00,-0.062,7.6,1.8,2128.35,5994.0,3,1,9,
2023-09-25 04:00:00,0.001,9.0,2.9,2647.3,5994.0,4,1,9,
2023-09-25 05:00:00,0.105,9.9,3.6,3198.0,5994.0,5,1,9,
2023-09-25 06:00:00,0.188,11.0,3.3,3342.475,5994.0,6,1,9,
2023-09-25 07:00:00,0.2,12.6,5.0,3228.95,5994.0,7,1,9,
2023-09-25 08:00:00,0.169,14.1,5.3,3150.9,5994.0,8,1,9,
2023-09-25 09:00:00,0.095,14.9,5.2,3186.15,5994.0,9,1,9,
2023-09-25 10:00:00,0.011,15.5,6.0,3357.775,5994.0,10,1,9,
2023-09-25 11:00:00,0.001,15.7,5.7,3609.1,5994.0,11,1,9,
2023-09-25 12:00:00,0.001,15.5,5.8,3723.325,5994.0,12,1,9,
2023-09-25 13:00:00,0.0,14.9,5.3,3839.15,5994.0,13,1,9,
2023-09-25 14:00:00,0.0,14.2,5.2,3933.625,5994.0,14,1,9,
2023-09-25 15:00:00,0.0,13.6,5.8,4031.95,5994.0,15,1,9,
2023-09-25 16:00:00,0.001,13.1,5.7,4201.65,5994.0,16,1,9,
2023-09-25 17:00:00,0.001,12.7,5.3,4368.7,5994.0,17,1,9,
2023-09-25 18:00:00,-0.002,12.7,5.1,3740.4,5994.0,18,1,9,
2023-09-25 19:00:00,-0.076,12.6,5.3,3415.1,5994.0,19,1,9,
2023-09-25 20:00:00,-0.167,12.3,5.2,3144.05,5994.0,20,1,9,
2023-09-25 21:00:00,-0.25,11.8,4.2,3062.35,5994.0,21,1,9,
2023-09-25 22:00:00,-0.38,11.9,4.7,2827.55,5994.0,22,1,9,
2023-09-25 23:00:00,-0.403,12.2,4.7,2700.475,5994.0,23,1,9,
2023-09-26 00:00:00,-0.374,12.5,5.1,2594.925,5994.0,0,2,9,
2023-09-26 01:00:00,-0.342,12.7,5.5,2498.275,5994.0,1,2,9,
2023-09-26 02:00:00,-0.246,12.6,5.7,2552.25,5994.0,2,2,9,
2023-09-26 03:00:00,-0.063,12.5,6.0,2548.45,5994.0,3,2,9,
2023-09-26 04:00:00,0.075,12.9,6.0,2916.35,5994.0,4,2,9,
2023-09-26 05:00:00,0.214,13.3,5.6,3193.4,5994.0,5,2,9,
2023-09-26 06:00:00,0.341,13.7,5.1,3247.7,5994.0,6,2,9,
2023-09-26 07:00:00,0.46,14.0,4.7,3164.375,5994.0,7,2,9,
2023-09-26 08:00:00,0.49,14.6,4.4,2958.35,5994.0,8,2,9,
2023-09-26 09:00:00,0.506,14.9,3.9,2784.625,5994.0,9,2,9,
2023-09-26 10:00:00,0.5,15.6,3.7,2629.05,5994.0,10,2,9,
2023-09-26 11:00:00,0.501,16.1,3.4,2469.775,5994.0,11,2,9,
2023-09-26 12:00:00,0.519,16.3,3.4,2343.85,5994.0,12,2,9,
2023-09-26 13:00:00,0.576,16.1,3.6,2213.75,5994.0,13,2,9,
2023-09-26 14:00:00,0.602,15.2,4.3,2287.675,5994.0,14,2,9,
2023-09-26 15:00:00,0.631,14.1,3.6,2440.475,5994.0,15,2,9,
2023-09-26 16:00:00,0.51,13.2,2.8,2602.15,5994.0,16,2,9,
2023-09-26 17:00:00,0.394,13.2,2.8,2807.65,5994.0,17,2,9,
2023-09-26 18:00:00,0.279,13.5,1.9,3006.45,5994.0,18,2,9,
2023-09-26 19:00:00,0.165,13.5,1.7,2977.05,5994.0,19,2,9,
2023-09-26 20:00:00,0.043,12.9,1.8,2966.55,5994.0,20,2,9,
2023-09-26 21:00:00,-0.004,12.9,2.1,2388.225,5994.0,21,2,9,
2023-09-26 22:00:00,0.151,13.0,2.9,2338.95,5994.0,22,2,9,
2023-09-26 23:00:00,0.117,13.0,2.7,2197.0,5994.0,23,2,9,
2023-09-27 00:00:00,0.134,12.8,2.6,1961.35,5994.0,0,3,9,
2023-09-27 01:00:00,0.131,12.9,3.0,1857.15,5994.0,1,3,9,
2023-09-27 02:00:00,0.141,12.7,2.8,1773.175,5994.0,2,3,9,
2023-09-27 03:00:00,0.22,12.6,3.3,1776.875,5994.0,3,3,9,
2023-09-27 04:00:00,0.32,12.9,3.0,1808.125,5994.0,4,3,9,
2023-09-27 05:00:00,0.964,13.5,3.2,1949.475,5994.0,5,3,9,
2023-09-27 06:00:00,12.494,14.3,4.1,1887.825,5994.0,6,3,9,
2023-09-27 07:00:00,5.795,15.3,3.8,1600.175,5994.0,7,3,9,
2023-09-27 08:00:00,0.69,16.4,3.6,1693.625,5994.0,8,3,9,
2023-09-27 09:00:00,0.569,16.9,3.6,1826.225,5994.0,9,3,9,
2023-09-27 10:00:00,0.473,17.0,4.2,1951.5,5994.0,10,3,9,
2023-09-27 11:00:00,0.329,16.6,3.6,1770.2,5994.0,11,3,9,
2023-09-27 12:00:00,0.294,16.2,2.7,1777.125,5994.0,12,3,9,
2023-09-27 13:00:00,0.293,16.0,2.1,1949.775,5994.0,13,3,9,
2023-09-27 14:00:00,0.327,15.9,3.2,2371.55,5994.0,14,3,9,
2023-09-27 15:00:00,0.384,15.2,3.7,2764.225,5994.0,15,3,9,
2023-09-27 16:00:00,0.46,14.9,4.1,2999.75,5994.0,16,3,9,
2023-09-27 17:00:00,0.415,15.3,4.7,3241.8,5994.0,17,3,9,
2023-09-27 18:00:00,0.343,14.8,4.2,3356.775,5994.0,18,3,9,
2023-09-27 19:00:00,0.295,14.7,4.7,3293.225,5994.0,19,3,9,
2023-09-27 20:00:00,0.228,14.7,4.6,3206.575,5994.0,20,3,9,
2023-09-27 21:00:00,0.205,14.6,3.7,3023.775,5994.0,21,3,9,
2023-09-27 22:00:00,0.206,14.7,4.3,2920.475,5994.0,22,3,9,
2023-09-27 23:00:00,0.198,14.4,4.6,2704.175,5994.0,23,3,9,
2023-09-28 00:00:00,0.185,13.9,4.9,2298.9,5994.0,0,4,9,
2023-09-28 01:00:00,0.167,13.0,3.8,2004.8,5994.0,1,4,9,
2023-09-28 02:00:00,0.207,12.4,4.4,1762.85,5994.0,2,4,9,
2023-09-28 03:00:00,0.381,12.5,5.2,1462.7,5994.0,3,4,9,
2023-09-28 04:00:00,0.799,12.1,4.2,1325.9,5994.0,4,4,9,
2023-09-28 05:00:00,3.298,12.3,3.6,1216.625,5994.0,5,4,9,
2023-09-28 06:00:00,5.001,12.3,3.5,1013.775,5994.0,6,4,9,
2023-09-28 07:00:00,11.085,12.5,2.8,798.75,5994.0,7,4,9,
2023-09-28 08:00:00,9.336,13.2,3.0,567.925,5994.0,8,4,9,
2023-09-28 09:00:00,8.856,14.6,1.7,383.475,5994.0,9,4,9,
2023-09-28 10:00:00,6.661,15.7,1.1,303.5,5994.0,10,4,9,
2023-09-28 11:00:00,3.994,16.4,1.4,248.325,5994.0,11,4,9,
2023-09-28 12:00:00,2.0,16.7,1.7,260.275,5994.0,12,4,9,
2023-09-28 13:00:00,1.5,16.2,1.2,278.55,5994.0,13,4,9,
2023-09-28 14:00:00,3.0,13.8,1.4,330.625,5994.0,14,4,9,
2023-09-28 15:00:00,3.0,13.0,2.0,480.65,5994.0,15,4,9,
2023-09-28 16:00:00,3.001,13.3,2.8,933.075,5994.0,16,4,9,
2023-09-28 17:00:00,0.43,13.3,2.7,1506.95,5994.0,17,4,9,
