Speed,wind_power
2.8,832.325
3.8,1083.05
4.8,1385.5
3.2,1590.475
2.6,1723.825
1.7,1838.725
2.8,1945.55
3.0,1766.225
1.0,1492.575
0.7,1061.35
1.0,781.325
0.5,582.9
0.9,522.875
0.9,641.9
0.7,884.275
0.5,1171.65
0.7,1589.2
0.7,2080.425
1.6,2489.05
2.3,2743.875
2.5,2706.65
3.8,2512.3
4.3,2568.425
4.1,2562.3
4.5,2608.725
3.6,2676.5
3.8,2728.1000000000004
3.2,2767.875
2.6,2776.85
1.8,2800.225
0.6,2845.325
0.5,2727.35
1.2,2432.0
2.0,1849.625
6.8,1188.5
5.0,1015.275
4.8,1224.45
3.9,1595.625
3.6,1854.175
4.1,2020.85
4.3,1908.8
3.3,1778.225
2.7,1589.9
3.1,1335.35
2.8,1089.875
2.9,873.9
2.7,718.0
2.8,561.0
3.1,449.45
3.3,467.55
3.5,523.25
3.5,654.1999999999999
3.9,733.05
5.0,703.2750000000001
6.0,640.75
5.9,709.525
6.6,593.05
7.0,392.275
6.2,197.15
6.2,98.075
6.0,110.975
6.5,147.675
6.7,190.05
5.7,268.35
4.3,327.325
3.6,383.4
4.1,445.15
4.7,484.225
3.9,517.025
3.6,555.05
3.8,551.0
3.9,578.375
2.9,689.125
3.3,872.45
4.6,1134.9
5.2,1491.075
5.8,1936.975
6.1,2409.625
5.8,2869.45
5.3,2815.775
6.0,2641.6
6.0,2875.825
6.2,2460.275
7.1,1629.675
4.2,1505.825
3.4,1480.5
2.7,1619.15
2.7,1561.1
2.0,1738.375
1.8,2076.6
2.1,2225.75
3.0,2278.675
2.4,2235.725
2.2,2710.775
1.5,3012.1
1.5,3114.975
1.6,3142.175
2.7,3073.975
3.4,3358.1
3.3,3185.35
3.0,3201.55
3.2,3158.425
3.8,3066.0
4.0,2876.45
4.5,2659.25
6.2,2487.425
5.0,2101.85
4.4,1474.825
4.5,1333.975
5.4,1347.875
4.9,1544.425
4.3,1856.925
3.4,2284.9750000000004
2.7,2739.05
1.4,2986.025
1.5,3193.4
1.1,3252.525
1.7,3244.25
1.6,3054.55
1.3,3134.8
1.4,3173.725
1.4,3238.675
0.7,3062.3
1.4,3011.525
2.4,3028.45
2.1,3014.425
2.4,2977.375
2.2,2790.3
2.6,2497.225
2.4,2397.425
3.3,2068.1
1.5,1494.125
2.4,1282.175
1.5,1160.05
2.4,1087.35
3.1,1124.8
3.2,1249.575
1.0,1356.85
0.9,1351.425
0.8,1165.725
0.6,913.875
0.4,773.25
0.6,666.825
0.5,595.425
0.5,512.5
0.8,473.825
1.3,477.575
1.9,524.55
2.1,523.9
3.0,503.3
2.8,431.175
2.8,314.175
4.3,264.875
3.3,259.55
4.6,183.175
4.8,110.675
4.6,101.825
3.4,132.25
3.8,174.825
3.6,231.15
3.4,285.1
3.2,328.5
3.1,438.475
2.8,498.45
2.2,467.775
1.6,395.75
1.1,341.0
0.8,349.575
0.8,383.2
0.5,417.8
1.2,583.8
1.9,750.675
2.8,759.05
3.5,777.95
3.2,773.0749999999999
4.4,776.85
2.1,755.5500000000001
3.5,698.675
3.3,507.625
2.5,370.2
2.9,232.075
1.6,199.275
1.0,222.45
2.5,246.375
2.6,260.425
1.1,287.525
0.7,298.8
0.6,282.45
0.5,288.15
0.7,289.575
0.7,299.85
0.7,360.8
0.8,481.45
0.9,640.275
2.1,774.0999999999999
2.4,848.4749999999999
2.5,960.775
3.2,1038.175
2.9,967.9
4.4,823.125
4.4,816.675
4.5,757.275
3.4,488.45
4.7,322.5
4.6,269.15
4.6,285.8
4.8,361.975
4.8,411.45
3.0,485.3
1.4,556.3
1.7,668.4
1.9,732.725
1.0,829.55
0.7,852.525
0.9,823.575
0.8,895.025
0.5,1086.825
1.3,1253.0
2.1,1638.875
3.1,2306.925
3.4,2554.625
3.6,2438.975
4.4,2244.3
4.5,1968.775
4.8,1597.675
4.8,1394.325
5.3,957.0
5.4,514.0
4.2,311.475
3.1,326.05
2.4,439.35
1.9,481.675
1.8,437.475
1.7,375.85
1.1,327.4
0.6,329.525
1.0,369.05
1.6,407.975
0.6,507.425
0.5,595.65
0.4,758.375
0.6,1054.975
0.6,1539.025
1.3,2269.35
1.4,2740.575
1.7,3053.675
1.4,3123.7
1.5,2962.125
1.3,2644.05
1.9,2101.675
1.2,1244.7
1.4,574.175
1.5,272.05
1.4,184.5
2.2,194.375
1.6,271.625
0.9,260.975
0.7,240.975
0.7,241.175
0.6,231.6
0.7,238.425
0.5,217.6
0.5,240.15
0.3,341.85
0.5,410.625
0.5,460.2
0.6,595.85
1.2,840.725
1.3,1134.5
1.5,1514.125
1.8,1800.075
2.2,1797.75
0.8,1584.9
0.8,1448.1
1.6,930.825
5.8,417.225
4.8,145.825
3.0,80.525
2.1,72.95
2.2,87.35
2.6,111.825
2.1,178.45
2.4,263.8
2.4,312.175
1.3,323.125
2.0,297.925
1.9,270.6
0.7,264.975
0.8,320.75
0.6,362.725
0.5,402.75
0.9,429.5
1.0,426.125
2.3,435.5
3.0,420.15
2.7,388.7
3.0,354.15
2.9,347.8
2.5,333.35
2.0,328.55
1.8,271.05
2.0,251.925
2.4,255.1
1.5,252.625
0.8,271.525
0.7,283.7
0.9,347.475
1.4,388.875
1.2,402.225
1.0,419.55
0.8,325.55
0.6,259.92499999999995
0.5,318.85
1.2,408.65
1.8,649.575
2.1,989.4
2.1,1263.0500000000002
2.4,1470.25
2.7,1439.65
3.7,1211.925
3.9,1071.575
4.9,878.625
3.5,609.05
1.0,365.775
1.4,353.85
2.3,453.225
3.2,563.0
3.4,749.7
3.3,869.25
3.3,976.7
3.5,1099.475
3.3,987.15
3.1,842.925
3.9,659.825
4.5,555.8
5.0,531.0
5.2,571.875
5.4,639.875
5.3,619.075
5.3,601.8
5.8,577.1
6.5,570.0
4.4,602.1
4.2,581.85
4.0,587.775
5.1,582.25
5.4,575.425
2.8,432.1
1.8,359.375
1.6,324.775
2.7,305.675
3.6,322.7
4.5,402.1
3.6,466.475
3.7,680.8499999999999
3.5,819.775
3.1,833.45
3.5,1009.95
3.7,1020.775
2.9,933.325
1.8,946.225
1.1,963.3
1.6,954.15
2.9,1001.825
3.6,1110.05
4.2,1260.7
4.1,1418.225
4.3,1326.3
4.0,1186.975
4.4,1014.3
4.3,836.225
3.8,761.375
2.3,749.6500000000001
2.3,787.5
2.6,887.475
2.3,913.075
2.1,962.575
2.2,1078.25
1.8,1158.325
1.4,1189.675
1.5,1126.65
0.7,1163.7
0.6,1284.85
0.8,1230.9
0.9,1224.725
0.8,1253.475
1.3,1245.15
2.0,1383.95
1.9,1547.025
0.8,1596.725
1.8,1612.375
2.4,1544.1
2.4,1318.775
2.2,1089.05
2.4,798.75
2.5,618.5
2.6,599.05
2.6,641.075
2.7,710.05
2.4,677.875
2.7,614.6
2.6,537.375
2.7,460.95
2.1,304.45
2.5,224.325
3.0,201.325
2.9,178.725
2.9,154.425
2.7,146.55
3.2,168.05
3.4,177.85
4.0,218.15
4.0,201.425
4.3,212.1
4.3,212.85
4.0,194.35
4.2,186.7
4.9,127.35
3.9,71.8
3.6,50.85
3.6,40.125
3.4,51.9
4.0,68.6
4.6,100.225
3.9,132.2
4.2,167.8
3.9,235.9
3.8,285.4
3.9,337.25
4.6,343.075
5.0,330.325
5.1,303.275
5.0,323.45
3.9,385.15
4.4,373.7
5.1,404.125
5.4,391.525
5.2,427.775
5.2,513.05
5.3,578.75
4.5,550.5
4.4,492.5
4.4,300.075
4.3,137.5
3.8,61.45
3.9,55.8
3.2,73.07499999999999
2.4,122.225
3.5,164.7
2.9,184.325
2.8,211.9
3.4,254.025
3.6,263.9
3.4,244.175
2.5,246.0
3.1,277.225
3.9,291.15
3.8,306.25
4.1,355.55
4.3,393.15
4.5,417.875
3.9,386.725
4.3,565.7750000000001
4.9,498.6
3.9,390.375
3.7,385.6
5.4,331.20000000000005
5.6,187.375
3.4,86.95
3.6,90.125
3.7,99.45
2.9,125.95
3.8,186.65
3.1,337.325
3.1,371.25
3.0,327.25
2.8,283.79999999999995
2.0,355.125
2.2,360.875
2.5,258.375
3.1,227.775
3.0,229.175
3.8,209.35
3.3,190.25
3.6,146.175
3.9,155.075
4.9,155.775
5.5,91.525
5.3,59.8
4.0,40.6
3.5,27.025
3.4,23.9
3.0,28.1
2.6,38.9
2.2,46.1
2.7,48.55
3.2,95.125
3.2,178.1
3.3,200.975
2.7,216.75
3.4,207.725
3.3,182.0
3.6,171.525
3.4,164.825
3.4,135.45
4.1,111.625
5.3,86.025
5.0,52.25
4.5,55.5
4.1,64.95
4.6,61.05
5.1,52.575
4.6,43.425
4.6,49.65
2.9,41.55
2.7,32.8
3.5,37.65
2.3,48.425
2.6,55.875
2.8,100.25
2.8,137.3
1.8,169.175
1.8,277.85
1.1,329.35
0.5,304.1
0.6,403.925
0.6,429.825
1.0,270.05
0.9,230.1
0.7,187.725
1.6,229.025
2.0,218.875
2.1,224.4
2.2,252.025
2.9,282.4
3.7,299.125
4.2,251.3
4.2,213.35
4.1,180.725
4.3,146.675
3.8,118.9
4.9,124.3
5.4,213.025
5.2,285.225
5.0,438.875
5.7,784.05
5.5,1030.1
7.1,1089.725
6.2,919.175
7.3,783.475
6.3,781.525
6.2,839.85
3.8,1019.25
3.1,1176.625
3.1,1409.5
3.5,1525.9
3.6,1659.525
4.2,1737.9
4.5,1817.15
4.9,1790.925
5.0,1582.125
5.6,1501.275
6.1,1544.05
5.6,1583.275
5.2,1603.425
5.0,1527.775
4.5,1501.025
4.8,1475.725
3.6,1477.75
2.6,1388.725
1.9,1344.525
2.0,1223.35
2.1,1119.4499999999998
1.6,1047.9
0.7,969.275
0.9,969.125
1.0,1014.225
1.1,1029.2
1.4,1063.175
2.0,1138.0
2.7,1210.175
3.3,1320.75
3.8,1459.0
4.4,1433.875
4.8,1122.6
6.2,921.825
4.8,710.2
5.6,556.4
7.0,541.975
5.5,518.725
5.8,538.3
6.5,567.475
4.2,631.175
3.5,618.9
2.0,596.575
2.8,586.95
3.1,591.4
3.0,584.875
3.5,765.075
3.5,870.1
3.5,975.8
3.4,1138.475
3.6,1341.475
3.3,1571.65
3.6,1732.325
3.7,1847.0
4.2,1876.875
4.8,1883.9
5.8,1954.225
6.4,1787.85
6.2,1510.675
4.9,1451.375
5.1,1541.65
4.7,1556.375
3.1,1609.275
3.7,1592.2
3.2,1562.9
2.6,1598.1
1.9,1722.85
2.1,1978.65
2.5,1974.625
1.7,1838.1
2.0,1750.95
1.9,1624.825
2.1,1555.425
2.1,1531.375
1.1,1492.325
1.8,1390.475
2.5,1350.025
3.4,1432.4
3.9,1524.975
4.1,1467.95
3.6,1411.025
4.0,1334.05
3.8,1248.725
3.9,1194.625
3.7,1185.4
4.4,1188.65
3.8,1183.0
3.2,1245.4250000000002
3.4,1321.875
2.5,1344.825
1.7,1377.125
1.9,1481.1
1.2,1536.2
0.6,1515.875
0.5,1501.85
0.6,1430.475
1.7,1453.125
1.4,1499.6
1.1,1639.275
1.0,1713.025
1.8,1605.35
2.0,1512.175
2.6,1402.125
3.5,1284.725
3.6,1211.825
3.8,1126.8
3.6,1048.325
2.6,1057.35
3.2,1028.45
3.3,993.25
3.5,1053.175
4.1,1065.3
1.9,1100.4
2.4,1110.0
2.9,1237.175
3.1,1345.8
3.3,1381.775
3.5,1383.6
3.5,1229.6999999999998
3.9,1222.55
3.8,1273.2
4.0,1492.8
3.0,1781.575
2.9,2042.125
3.7,2145.35
3.5,2162.275
3.6,2056.475
4.1,1779.55
4.9,1457.75
5.2,1122.15
5.8,759.35
6.3,579.3
6.1,493.625
5.4,541.875
5.6,571.575
4.9,541.025
4.1,500.3
2.4,458.1
2.9,438.725
2.7,421.25
3.0,405.875
2.6,416.625
3.1,384.025
3.0,398.775
2.7,455.85
2.6,537.85
2.6,571.625
2.3,614.425
2.1,629.325
2.7,632.5
2.8,618.925
4.2,619.925
4.3,570.275
4.9,584.925
4.5,557.65
4.0,391.2
3.8,291.075
3.7,255.9
3.2,252.225
2.5,251.9
1.9,253.7
1.4,294.2
1.9,359.5
2.3,437.125
3.3,547.825
4.3,524.5
4.6,500.475
4.4,477.675
4.4,524.675
4.4,596.2
4.0,662.225
4.3,750.15
3.8,852.05
4.1,904.575
4.2,969.475
4.7,1017.6
4.6,1088.8
4.5,1005.475
5.4,953.425
4.7,920.725
4.7,928.9
5.1,1029.6
3.6,1203.5
3.6,1320.325
4.4,1423.025
4.6,1617.325
3.8,1714.525
3.3,1734.225
3.0,1708.35
2.6,1569.425
2.4,1402.725
3.3,1307.575
3.8,1226.15
2.4,1141.25
3.3,1138.375
3.2,1150.55
4.7,1120.175
5.0,1067.325
4.7,1005.925
3.9,874.2
4.0,726.45
3.7,600.95
4.3,470.825
4.1,382.725
3.6,399.075
3.5,491.8
3.5,553.45
3.4,622.325
3.2,650.325
2.1,680.5250000000001
1.4,727.65
1.1,706.825
1.2,659.85
0.5,610.9
0.6,552.725
0.9,547.3
1.5,537.8
1.3,521.2
1.0,594.85
0.9,677.65
1.8,698.475
2.0,685.725
2.4,615.125
3.8,491.05
4.0,388.15
3.9,314.675
3.9,245.025
3.8,218.875
4.1,218.625
3.8,95.9
3.9,200.55
3.6,249.325
2.9,258.375
2.5,296.25
1.8,374.625
1.7,400.05
2.0,393.125
2.2,337.35
2.4,307.425
2.7,306.05
2.6,311.32500000000005
2.2,346.15
1.9,423.075
2.7,476.65
2.8,503.725
3.3,557.875
4.0,625.725
4.0,639.4
4.1,617.775
4.0,569.5
3.8,409.95
3.8,302.35
3.3,260.35
2.8,131.1
2.6,107.35
2.6,119.65
1.9,120.525
1.3,147.3
0.7,173.35
0.3,183.275
0.5,170.8
0.7,146.75
0.7,141.675
0.8,172.325
0.3,217.025
0.4,272.0
0.4,311.475
0.5,347.8
0.6,376.675
1.7,362.5
3.4,336.7
4.2,277.2
3.8,215.25
3.4,208.275
3.6,113.025
3.1,63.2
2.5,39.35
2.7,40.55
1.8,49.3
1.7,68.15
1.5,89.15
1.1,140.875
0.5,234.775
0.5,202.725
0.4,219.1
0.4,300.35
1.6,379.65
2.0,390.625
1.4,437.85
0.8,519.525
0.6,571.875
0.7,596.625
1.2,517.125
1.2,505.925
1.3,596.675
2.5,554.675
2.7,446.8250000000001
2.2,497.525
3.4,658.675
3.3,748.575
2.1,927.25
1.8,970.575
1.9,700.575
2.9,451.425
2.3,396.25
2.5,426.575
2.3,447.625
1.6,426.75
2.7,422.3
2.7,410.625
1.7,329.57500000000005
1.6,348.625
1.9,454.7000000000001
2.3,548.0
2.3,491.575
2.8,493.15
2.9,517.4
2.4,542.25
2.4,501.4
3.0,458.775
2.7,433.375
2.7,512.225
3.7,350.425
3.6,179.4
2.5,95.6
2.8,122.1
1.8,216.975
2.0,297.275
1.7,337.425
1.8,375.075
1.9,358.325
2.4,300.625
2.0,280.875
2.6,229.825
2.5,190.25
2.1,161.525
1.9,200.0
1.0,241.7
1.1,236.675
1.0,250.65
1.3,284.275
1.7,288.925
3.0,301.55
3.2,350.75
4.5,321.2
3.7,264.325
3.2,215.825
2.6,137.975
1.7,82.42500000000001
1.5,145.8
1.3,260.1
2.7,371.675
2.1,447.75
1.6,451.15
1.5,429.425
1.6,483.975
0.4,519.05
0.5,492.55
0.4,464.625
1.0,450.7
0.8,600.5
1.7,802.475
1.8,1033.725
2.2,1218.325
2.2,1302.65
2.2,1462.9
2.1,1629.9499999999998
2.0,1631.9
2.4,1496.675
2.8,1200.65
3.8,859.4
4.0,571.9
2.0,544.2
0.8,654.8
0.6,932.875
0.5,1151.325
0.5,1287.775
1.0,1423.825
0.5,1578.75
0.7,1643.85
0.7,1672.025
0.6,1767.125
1.5,2333.125
1.5,2715.175
1.0,2777.325
0.7,2622.675
1.1,2763.65
1.4,2842.575
1.2,2727.425
0.9,2588.575
1.1,2480.775
1.5,2406.9500000000003
1.2,2394.725
1.3,2210.2
1.2,2118.95
1.0,2074.65
1.2,2174.475
1.2,2417.1000000000004
1.0,2629.75
0.7,2783.3
0.6,2870.6
0.6,2856.475
0.7,2815.375
0.8,2775.975
0.9,2803.9
0.8,2956.475
1.2,2830.95
2.0,2708.425
2.0,2577.85
2.6,2551.15
3.7,2559.925
3.7,2646.7
4.7,2786.875
4.8,2810.875
4.2,2801.225
3.3,2662.175
4.6,2441.45
5.4,2104.925
5.3,1842.475
5.6,1603.55
4.7,1443.875
3.8,1526.275
3.7,1690.225
3.8,1662.975
4.1,1606.95
3.8,1367.6
3.6,1113.325
3.3,903.075
3.4,786.575
3.9,676.0
4.7,590.475
5.0,544.425
4.1,633.875
4.4,782.55
4.7,960.675
4.7,1156.15
4.7,1184.5
4.0,1143.4
3.8,1053.1
4.3,867.725
4.2,659.25
4.0,583.675
3.7,465.45
3.4,295.525
3.3,279.825
3.1,398.15
3.3,531.475
2.6,676.425
3.0,794.575
2.2,847.325
2.4,864.125
1.9,800.625
1.8,660.85
1.5,571.15
1.4,480.225
1.9,389.2
1.6,412.925
2.6,470.45
2.9,534.225
2.4,568.75
2.2,523.9499999999999
1.4,481.6
1.7,430.325
2.5,371.575
2.1,318.025
4.0,237.175
4.2,176.925
5.7,165.975
6.0,164.35
5.1,194.35
4.6,201.225
5.4,234.675
7.5,248.65
8.2,283.825
7.7,328.875
6.9,303.6
7.2,262.15
6.9,272.65
6.2,261.15
5.5,280.975
5.8,302.75
6.2,319.05
5.4,355.8
5.5,400.4
4.8,435.5
4.9,433.75
6.4,408.6
5.3,413.625
5.6,417.575
3.8,437.875
3.6,374.15
3.5,285.075
3.0,263.625
2.2,275.0
2.1,315.925
1.3,364.85
1.8,398.025
2.1,462.225
1.6,485.675
1.0,486.85
0.7,446.425
1.0,391.325
0.8,367.05
1.8,366.175
1.0,431.975
0.7,576.05
0.8,641.625
1.4,681.175
2.4,683.725
2.9,672.1
2.7,731.55
3.3,811.5
2.4,796.225
3.1,743.5
4.1,653.325
4.1,590.0999999999999
2.7,554.75
2.7,522.175
2.2,443.6
2.2,389.625
1.8,372.95
1.3,376.8
1.6,397.425
1.6,432.05
1.6,413.325
2.1,382.325
2.3,351.825
2.9,333.025
2.8,335.225
2.4,341.925
2.7,369.0
1.9,374.85
2.1,341.525
1.9,329.425
1.4,323.85
1.4,310.55
1.5,300.875
1.1,302.6
0.5,260.375
1.4,218.425
4.9,230.175
4.7,244.025
5.0,256.175
4.7,272.55
4.4,317.525
3.7,352.95
3.4,393.35
2.8,370.175
2.9,329.825
2.9,294.35
2.7,268.225
2.9,255.85
2.9,234.05
3.0,300.925
3.2,399.425
3.3,513.9
3.3,578.65
3.9,631.275
3.2,641.275
3.8,657.3
3.7,656.05
3.2,650.925
3.0,594.75
4.8,519.1
2.5,406.025
2.7,348.4
2.6,344.55
2.2,384.575
2.3,448.475
2.5,491.35
2.2,569.0
1.3,645.45
1.3,695.45
1.8,582.05
2.2,448.325
2.4,356.5
1.5,336.075
1.8,342.85
2.5,385.575
3.8,403.0750000000001
4.4,431.9
3.6,488.175
3.9,494.125
2.9,433.5
2.9,412.8
2.1,377.175
2.2,229.125
2.1,156.35
1.5,125.7
2.6,111.775
1.8,106.0
1.6,119.65
1.5,147.975
1.5,150.225
2.2,177.175
2.4,197.45
2.9,191.075
3.1,191.7
2.8,195.9
2.8,231.35
3.1,357.4
3.0,473.375
3.7,551.675
3.0,619.45
3.2,623.5999999999999
2.3,565.05
2.7,476.275
3.6,390.925
3.5,317.225
3.5,278.9
3.2,230.6
3.2,165.25
2.8,97.1
2.1,50.25
0.9,49.9
2.9,46.125
2.6,52.525
2.7,99.675
2.9,154.85
3.4,157.6
3.5,139.125
4.3,110.35
4.8,91.6
4.5,84.95
4.9,119.7
4.9,145.4
4.5,156.7
4.1,156.8
4.1,124.525
4.3,120.375
4.8,122.875
4.6,115.525
4.1,86.55
4.2,79.375
4.0,65.725
3.6,46.25
2.5,36.2
2.5,44.85
3.2,77.675
3.7,106.65
4.0,141.325
3.5,154.75
3.1,182.975
3.5,160.375
4.5,155.4
3.8,127.075
1.8,101.275
2.7,94.55
4.1,114.175
2.5,120.525
2.8,94.225
2.0,93.65
3.0,92.0
4.4,102.8
4.7,91.8
5.2,83.575
5.6,87.14999999999999
5.4,106.025
5.6,111.8
4.8,170.0
4.4,273.275
4.0,361.575
4.8,368.975
4.9,381.125
4.6,416.225
4.0,425.375
4.0,470.65
3.6,665.125
2.3,1053.025
1.4,1128.025
0.9,1107.95
1.0,1251.475
0.7,1600.875
0.5,1966.275
0.5,2137.775
0.8,2437.825
0.6,2750.075
0.7,2845.425
1.7,2844.7
2.9,2839.975
3.9,2782.5
4.8,2638.575
5.3,2515.35
5.7,2448.575
5.6,2258.3
5.8,2030.425
5.1,1683.1
4.8,1426.45
3.1,1278.625
3.2,1247.85
3.2,1286.55
4.2,1304.45
4.2,1284.85
3.6,1349.875
3.1,1371.5500000000002
3.1,1286.075
2.6,1300.7
2.7,1479.125
2.7,1540.825
1.9,1473.275
1.5,1500.3
1.7,1484.625
1.6,1370.7
2.3,1255.2
1.8,1218.1
1.8,1177.8
1.7,1084.6
1.8,877.275
1.8,715.275
1.8,673.95
1.4,633.65
1.1,550.075
1.9,432.525
1.8,514.425
0.6,566.3
0.9,515.0
0.6,474.4
0.6,443.1
0.5,420.9
0.6,384.275
0.5,360.5
0.9,363.8
0.7,410.55
0.4,436.1
1.1,488.25
2.1,489.45
2.4,419.3
3.6,283.875
3.5,226.05
3.9,226.975
4.0,204.775
4.1,213.5
4.4,197.925
4.0,167.825
4.2,149.575
3.8,116.725
4.3,130.05
3.2,188.9
2.8,295.675
3.3,402.675
3.6,491.475
3.0,712.9749999999999
4.1,680.425
3.8,672.575
3.8,1015.325
4.2,1338.3
4.5,1510.525
4.8,1599.575
3.7,1760.475
3.5,1813.1
3.4,1806.725
3.0,1724.775
3.2,1518.4
3.1,1339.325
2.3,1073.9
2.5,792.35
1.9,653.375
0.6,594.4749999999999
1.1,689.7
1.8,759.5
1.5,787.375
1.1,816.0
0.8,953.675
0.6,1164.2
1.2,1179.675
1.8,1093.6999999999998
2.0,993.475
2.3,1047.15
2.5,1301.775
2.9,1652.55
2.7,1941.425
3.0,2021.45
3.1,1938.325
2.8,2051.725
2.4,2246.175
2.0,2373.375
3.1,2482.2
2.7,2544.9
2.3,2454.525
2.0,2418.775
2.6,2338.3
3.1,2219.2
3.7,2393.3
3.7,2645.35
3.7,2767.775
4.3,2843.1
4.7,2942.05
4.9,2980.525
4.7,2953.55
4.6,2902.125
4.6,2936.0
5.1,2937.875
4.8,2978.95
4.4,3055.625
3.2,3091.25
3.6,3005.15
3.9,2942.625
3.2,2755.8
3.7,2742.45
3.4,2706.675
3.3,2670.825
3.3,2544.775
3.8,2359.475
3.5,2209.95
4.4,2002.075
3.7,1858.125
3.3,1699.7
3.5,1568.625
3.5,1424.925
2.8,1243.975
3.1,1024.0
2.4,863.1
2.8,739.55
2.6,665.9749999999999
2.4,664.025
1.9,805.05
1.8,1135.85
2.2,1338.1
1.6,1247.5
1.4,1228.275
2.0,1128.375
2.4,1103.5749999999998
2.4,1143.3
2.3,1079.05
2.4,903.625
2.0,848.425
2.3,912.975
1.8,870.1
1.5,800.4
1.8,738.9499999999999
2.4,644.0
2.9,659.125
3.2,670.375
3.9,675.275
3.9,605.575
4.3,505.6
4.0,428.65
3.6,347.1
2.9,351.525
2.1,374.15
1.5,415.075
2.4,449.875
1.5,507.45
0.5,476.775
0.5,486.2
0.5,537.525
0.4,612.9000000000001
0.8,709.925
0.6,776.575
0.4,714.375
0.5,623.875
0.5,634.925
0.4,527.225
0.3,468.55
0.4,502.15
0.9,583.725
1.5,645.875
1.9,741.625
2.5,776.275
2.7,719.125
2.7,597.725
3.2,468.075
2.7,365.1
2.3,330.375
2.1,329.2
2.3,396.25
2.7,457.925
2.8,471.125
3.1,451.45
3.4,433.65
3.9,393.525
4.3,363.075
3.8,356.4
4.2,325.175
4.9,265.8
4.7,158.4
3.7,106.15
4.3,76.1
5.8,86.975
6.7,85.825
6.9,102.9
6.6,132.925
6.7,167.5
7.9,235.75
7.2,354.575
8.6,509.975
8.3,704.5
6.8,954.2
5.9,1394.975
4.5,1784.2
4.5,2069.875
4.6,1723.1
4.2,1889.275
4.5,2002.875
4.0,2164.2
3.8,2204.025
3.8,2232.975
4.6,2213.55
4.4,2518.95
4.8,2837.175
4.1,2907.175
4.8,2912.525
3.8,2866.925
4.5,2844.125
3.1,2931.975
4.2,2469.275
4.5,2300.6
5.4,2305.65
5.2,2381.9
5.4,2584.15
4.9,2949.325
4.3,3122.075
4.5,3139.9
2.6,3238.1
2.1,3398.6
1.9,2805.075
1.7,2545.475
2.2,2392.05
1.3,2350.65
0.7,2343.3
0.8,2323.6
0.8,2350.1
0.6,2293.375
0.7,2397.4
0.5,2401.525
0.4,2313.775
0.3,2235.7250000000004
0.6,2197.775
0.7,2231.475
0.9,2269.075
1.0,2277.85
1.3,2250.5
2.1,2193.025
2.6,2224.8
3.5,2219.25
3.1,2122.9
2.6,2076.225
2.1,2075.25
3.1,2036.975
2.8,1860.425
2.8,1775.5500000000002
3.7,1717.25
4.3,1652.375
4.6,1604.1
4.8,1511.775
5.0,1367.375
4.9,1217.325
5.0,1247.775
4.0,964.65
3.0,762.9
5.7,820.975
6.8,881.475
5.7,867.675
6.3,826.275
7.1,750.8
8.0,630.7
8.2,496.5
7.8,428.05
7.6,381.475
7.5,333.575
7.0,419.7
5.0,469.225
4.1,432.025
3.7,388.725
2.9,409.95
2.9,449.45
3.9,493.05
4.0,530.0
3.7,512.15
3.8,558.375
4.0,548.5
4.5,536.35
4.0,456.775
4.5,497.275
4.9,614.65
4.4,755.5
5.2,817.95
4.7,1014.45
5.2,1272.725
6.2,1275.4
6.1,1269.225
5.1,1126.85
4.9,992.15
5.1,1113.425
5.0,1580.35
4.7,1870.875
3.7,2036.0
3.5,2264.7
4.4,2465.175
4.5,2518.575
4.4,2537.575
4.1,2515.4
4.3,2391.025
4.6,2347.925
5.1,2070.625
5.5,1823.325
5.6,1688.625
6.2,1730.05
5.4,1752.8
5.4,1780.15
4.6,1801.75
4.2,1878.95
4.2,1939.025
4.7,1857.725
4.1,1700.425
3.6,1540.1
3.5,1377.125
3.4,1244.0
3.9,1330.35
4.5,1642.7
4.0,1609.8
5.4,1552.275
4.0,1522.15
4.3,1356.975
4.1,1310.7
4.0,1354.0
4.6,1470.15
4.6,1512.45
3.3,1412.9
2.9,1310.15
2.9,1189.35
2.6,1349.05
2.4,1557.825
2.2,1609.3
1.9,1661.3
1.8,1699.35
1.9,1715.1
3.5,1604.025
3.9,1425.35
3.0,1352.1
3.1,1256.55
2.9,1346.9
2.9,1592.0
3.3,1828.55
3.2,2085.525
3.1,2186.225
5.9,2208.925
5.9,2120.825
5.4,1952.15
6.3,1756.825
5.1,1641.55
5.4,1582.825
5.4,1481.825
5.1,1239.65
4.2,1005.9
1.4,909.825
1.9,927.575
1.8,881.025
2.0,760.425
1.8,591.2
2.9,457.8
3.6,452.625
3.3,460.25
5.0,498.55
5.3,617.1
5.2,789.475
6.0,1014.85
5.7,1278.8
5.8,1470.425
4.7,1393.075
5.1,1298.275
5.5,1268.375
5.7,1333.45
6.0,1316.175
6.0,1285.15
5.6,1145.025
5.1,937.45
4.7,676.9
4.4,507.95
3.9,518.55
3.7,649.6
3.4,802.975
3.4,893.85
3.6,1082.825
4.3,1289.975
3.6,1365.075
2.8,1265.325
1.9,1283.95
1.7,1235.425
1.8,1283.6
2.1,1466.425
2.9,1698.975
2.7,1924.175
2.6,2090.525
3.0,2033.425
2.8,1956.05
3.3,2002.425
3.0,2000.95
3.2,1913.625
4.1,1809.575
3.8,1501.075
3.6,1087.5
3.6,743.1
4.2,704.1
3.6,852.5
2.7,1081.85
2.1,1191.2
